#Time(s) flow thruput(Mb/s)
3.81s 10 622.182
3.81s 11 1.2288
3.81s 12 1.2288
3.81s 13 1.2288
3.81s 14 357.99
3.81s 15 1.2288
3.81s 16 408.781
3.81s 17 563.2
3.81s 18 1.2288
3.81s 19 406.733
3.82s 0 899.072
3.82s 1 902.349
3.82s 2 901.12
3.82s 3 901.12
3.82s 4 901.12
3.82s 5 902.758
3.82s 6 537.395
3.82s 7 498.074
3.82s 8 420.659
3.82s 9 1.2288
3.82s 10 531.661
3.82s 11 1.2288
3.82s 12 0.8192
3.82s 13 0.8192
3.82s 14 354.304
3.82s 15 1.2288
3.82s 16 468.173
3.82s 17 508.314
3.82s 18 1.2288
3.82s 19 346.522
3.83s 0 1012.12
3.83s 1 1012.53
3.83s 2 1012.53
3.83s 3 1012.53
3.83s 4 1012.53
3.83s 5 1011.3
3.83s 6 435.405
3.83s 7 530.432
3.83s 8 361.267
3.83s 9 1.2288
3.83s 10 577.946
3.83s 11 0.8192
3.83s 12 1.2288
3.83s 13 1.2288
3.83s 14 430.899
3.83s 15 0.8192
3.83s 16 534.118
3.83s 17 448.512
3.83s 18 1.2288
3.83s 19 446.874
3.84s 0 899.072
3.84s 1 899.072
3.84s 2 896.614
3.84s 3 897.843
3.84s 4 897.434
3.84s 5 896.614
3.84s 6 515.686
3.84s 7 394.035
3.84s 8 479.642
3.84s 9 1.2288
3.84s 10 551.731
3.84s 11 1.2288
3.84s 12 1.2288
3.84s 13 0
3.84s 14 447.283
3.84s 15 1.2288
3.84s 16 600.883
3.84s 17 399.77
3.84s 18 1.2288
3.84s 19 346.522
3.85s 0 892.928
3.85s 1 895.386
3.85s 2 896.614
3.85s 3 896.614
3.85s 4 894.566
3.85s 5 896.205
3.85s 6 496.845
3.85s 7 354.304
3.85s 8 370.688
3.85s 9 0.8192
3.85s 10 486.195
3.85s 11 1.2288
3.85s 12 1.2288
3.85s 13 1.2288
3.85s 14 489.882
3.85s 15 1.2288
3.85s 16 604.979
3.85s 17 481.69
3.85s 18 1.2288
3.85s 19 356.762
3.86s 0 1011.3
3.86s 1 1013.35
3.86s 2 1008.84
3.86s 3 1012.12
3.86s 4 1011.3
3.86s 5 1013.76
3.86s 6 531.661
3.86s 7 456.294
3.86s 8 401.818
3.86s 9 1.2288
3.86s 10 377.651
3.86s 11 1.2288
3.86s 12 1.2288
3.86s 13 1.2288
3.86s 14 473.907
3.86s 15 1.2288
3.86s 16 573.44
3.86s 17 443.597
3.86s 18 0.8192
3.86s 19 514.458
3.87s 0 895.795
3.87s 1 895.795
3.87s 2 897.843
3.87s 3 896.614
3.87s 4 894.157
3.87s 5 896.614
3.87s 6 478.413
3.87s 7 522.65
3.87s 8 556.237
3.87s 9 1.2288
3.87s 10 529.613
3.87s 11 1.2288
3.87s 12 1.2288
3.87s 13 1.2288
3.87s 14 396.083
3.87s 15 1.2288
3.87s 16 378.47
3.87s 17 387.072
3.87s 18 1.2288
3.87s 19 472.678
3.88s 0 895.386
3.88s 1 899.891
3.88s 2 901.12
3.88s 3 900.301
3.88s 4 897.843
3.88s 5 899.072
3.88s 6 537.395
3.88s 7 453.018
3.88s 8 590.643
3.88s 9 1.2288
3.88s 10 495.616
3.88s 11 1.2288
3.88s 12 0.8192
3.88s 13 1.2288
3.88s 14 380.109
3.88s 15 1.2288
3.88s 16 404.275
3.88s 17 425.165
3.88s 18 1.2288
3.88s 19 369.459
3.89s 0 1007.62
3.89s 1 1005.57
3.89s 2 1004.34
3.89s 3 1005.57
3.89s 4 1006.39
3.89s 5 1007.62
3.89s 6 428.851
3.89s 7 457.523
3.89s 8 580.403
3.89s 9 1.2288
3.89s 10 530.842
3.89s 11 0.8192
3.89s 12 1.2288
3.89s 13 0.8192
3.89s 14 493.568
3.89s 15 0.8192
3.89s 16 518.963
3.89s 17 335.872
3.89s 18 1.2288
3.89s 19 429.67
3.9s 0 897.843
3.9s 1 894.157
3.9s 2 896.614
3.9s 3 892.928
3.9s 4 894.566
3.9s 5 896.614
3.9s 6 362.496
3.9s 7 418.202
3.9s 8 577.946
3.9s 9 1.2288
3.9s 10 486.195
3.9s 11 1.2288
3.9s 12 1.2288
3.9s 13 1.2288
3.9s 14 498.074
3.9s 15 1.2288
3.9s 16 536.576
3.9s 17 376.422
3.9s 18 1.2288
3.9s 19 468.992
3.91s 0 899.891
3.91s 1 901.12
3.91s 2 901.12
3.91s 3 901.12
3.91s 4 898.662
3.91s 5 900.301
3.91s 6 427.622
3.91s 7 474.726
3.91s 8 580.403
3.91s 9 0.8192
3.91s 10 477.594
3.91s 11 1.2288
3.91s 12 1.2288
3.91s 13 1.2288
3.91s 14 472.678
3.91s 15 1.2288
3.91s 16 412.467
3.91s 17 375.194
3.91s 18 1.2288
3.91s 19 455.475
3.92s 0 1012.53
3.92s 1 1010.07
3.92s 2 1008.03
3.92s 3 1009.25
3.92s 4 1010.48
3.92s 5 1008.84
3.92s 6 341.606
3.92s 7 593.101
3.92s 8 416.973
3.92s 9 0
3.92s 10 501.35
3.92s 11 1.2288
3.92s 12 1.2288
3.92s 13 1.2288
3.92s 14 481.69
3.92s 15 1.2288
3.92s 16 540.672
3.92s 17 346.522
3.92s 18 0.8192
3.92s 19 528.384
3.93s 0 900.301
3.93s 1 896.614
3.93s 2 895.386
3.93s 3 894.157
3.93s 4 896.614
3.93s 5 897.843
3.93s 6 373.965
3.93s 7 545.587
3.93s 8 432.128
3.93s 9 1.2288
3.93s 10 516.915
3.93s 11 1.2288
3.93s 12 0.8192
3.93s 13 1.2288
3.93s 14 480.87
3.93s 15 1.2288
3.93s 16 396.493
3.93s 17 406.733
3.93s 18 1.2288
3.93s 19 564.019
3.94s 0 906.854
3.94s 1 903.578
3.94s 2 905.626
3.94s 3 903.578
3.94s 4 903.168
3.94s 5 904.397
3.94s 6 456.704
3.94s 7 419.43
3.94s 8 470.221
3.94s 9 1.2288
3.94s 10 546.406
3.94s 11 0.8192
3.94s 12 1.2288
3.94s 13 0.8192
3.94s 14 344.064
3.94s 15 1.2288
3.94s 16 355.533
3.94s 17 470.221
3.94s 18 1.2288
3.94s 19 605.798
3.95s 0 1017.04
3.95s 1 1011.3
3.95s 2 1010.48
3.95s 3 1011.3
3.95s 4 1011.3
3.95s 5 1010.48
3.95s 6 593.101
3.95s 7 475.955
3.95s 8 476.365
3.95s 9 1.2288
3.95s 10 512
3.95s 11 1.2288
3.95s 12 1.2288
3.95s 13 1.2288
3.95s 14 450.56
3.95s 15 0.8192
3.95s 16 468.992
3.95s 17 399.77
3.95s 18 1.2288
3.95s 19 387.072
3.96s 0 908.083
3.96s 1 897.843
3.96s 2 896.205
3.96s 3 896.614
3.96s 4 900.301
3.96s 5 897.434
3.96s 6 579.174
3.96s 7 440.32
3.96s 8 403.046
3.96s 9 1.2288
3.96s 10 468.173
3.96s 11 1.2288
3.96s 12 1.2288
3.96s 13 1.2288
3.96s 14 551.322
3.96s 15 1.2288
3.96s 16 472.678
3.96s 17 357.99
3.96s 18 1.2288
3.96s 19 444.826
3.97s 0 902.349
3.97s 1 895.386
3.97s 2 897.843
3.97s 3 896.614
3.97s 4 896.614
3.97s 5 894.566
3.97s 6 569.754
3.97s 7 454.246
3.97s 8 383.386
3.97s 9 1.2288
3.97s 10 567.706
3.97s 11 1.2288
3.97s 12 1.2288
3.97s 13 1.2288
3.97s 14 525.926
3.97s 15 1.2288
3.97s 16 313.754
3.97s 17 414.515
3.97s 18 1.2288
3.97s 19 434.176
3.98s 0 1017.45
3.98s 1 1011.3
3.98s 2 1013.76
3.98s 3 1013.35
3.98s 4 1011.3
3.98s 5 1011.3
3.98s 6 555.008
3.98s 7 494.387
3.98s 8 552.55
3.98s 9 0.8192
3.98s 10 536.166
3.98s 11 1.2288
3.98s 12 1.2288
3.98s 13 1.2288
3.98s 14 287.13
3.98s 15 1.2288
3.98s 16 348.979
3.98s 17 444.826
3.98s 18 0.8192
3.98s 19 530.432
3.99s 0 969.523
3.99s 1 893.338
3.99s 2 894.157
3.99s 3 895.795
3.99s 4 896.614
3.99s 5 895.386
3.99s 6 552.55
3.99s 7 528.384
3.99s 8 515.686
3.99s 9 1.2288
3.99s 10 500.531
3.99s 11 1.2288
3.99s 12 0.8192
3.99s 13 1.2288
3.99s 14 459.981
3.99s 15 1.2288
3.99s 16 266.24
3.99s 17 340.378
3.99s 18 1.2288
3.99s 19 574.669
4s 0 836.403
4s 1 901.12
4s 2 901.12
4s 3 899.891
4s 4 903.578
4s 5 901.12
4s 6 627.917
4s 7 405.504
4s 8 450.56
4s 9 1.2288
4s 10 492.339
4s 11 0.8192
4s 12 1.2288
4s 13 0.8192
4s 14 362.496
4s 15 1.2288
4s 16 480.87
4s 17 469.402
4s 18 1.2288
4s 19 404.275
4.01s 0 1011.3
4.01s 1 1011.3
4.01s 2 1012.53
4.01s 3 1010.07
4.01s 4 1011.3
4.01s 5 1010.07
4.01s 6 513.229
4.01s 7 444.826
4.01s 8 493.158
4.01s 9 1.2288
4.01s 10 392.806
4.01s 11 1.2288
4.01s 12 1.2288
4.01s 13 1.2288
4.01s 14 448.512
4.01s 15 0.8192
4.01s 16 508.314
4.01s 17 480.87
4.01s 18 1.2288
4.01s 19 473.907
4.02s 0 895.386
4.02s 1 897.843
4.02s 2 899.072
4.02s 3 899.072
4.02s 4 970.752
4.02s 5 900.301
4.02s 6 435.405
4.02s 7 479.642
4.02s 8 501.76
4.02s 9 1.2288
4.02s 10 368.23
4.02s 11 1.2288
4.02s 12 1.2288
4.02s 13 1.2288
4.02s 14 546.816
4.02s 15 1.2288
4.02s 16 454.246
4.02s 17 577.946
4.02s 18 1.2288
4.02s 19 372.736
4.03s 0 901.12
4.03s 1 899.891
4.03s 2 899.891
4.03s 3 897.843
4.03s 4 835.174
4.03s 5 898.662
4.03s 6 306.79
4.03s 7 636.928
4.03s 8 505.037
4.03s 9 0.8192
4.03s 10 414.515
4.03s 11 1.2288
4.03s 12 1.2288
4.03s 13 1.2288
4.03s 14 387.891
4.03s 15 1.2288
4.03s 16 416.973
4.03s 17 559.514
4.03s 18 1.2288
4.03s 19 435.814
4.04s 0 1013.76
4.04s 1 1013.76
4.04s 2 1012.53
4.04s 3 1014.58
4.04s 4 1017.04
4.04s 5 1013.76
4.04s 6 360.448
4.04s 7 660.275
4.04s 8 559.514
4.04s 9 1.2288
4.04s 10 574.669
4.04s 11 1.2288
4.04s 12 1.2288
4.04s 13 1.2288
4.04s 14 427.622
4.04s 15 1.2288
4.04s 16 354.714
4.04s 17 460.8
4.04s 18 0
4.04s 19 377.651
4.05s 0 899.891
4.05s 1 899.891
4.05s 2 899.072
4.05s 3 902.349
4.05s 4 899.891
4.05s 5 901.12
4.05s 6 394.854
4.05s 7 421.888
4.05s 8 574.669
4.05s 9 1.2288
4.05s 10 473.907
4.05s 11 1.2288
4.05s 12 0.8192
4.05s 13 1.2288
4.05s 14 382.157
4.05s 15 1.2288
4.05s 16 529.203
4.05s 17 480.87
4.05s 18 0.8192
4.05s 19 467.763
4.06s 0 897.843
4.06s 1 900.301
4.06s 2 899.891
4.06s 3 901.12
4.06s 4 895.386
4.06s 5 899.072
4.06s 6 493.568
4.06s 7 468.992
4.06s 8 379.699
4.06s 9 1.2288
4.06s 10 401.818
4.06s 11 0
4.06s 12 0
4.06s 13 0.8192
4.06s 14 400.998
4.06s 15 0.8192
4.06s 16 523.469
4.06s 17 420.659
4.06s 18 1.2288
4.06s 19 608.256
4.07s 0 1005.57
4.07s 1 1008.84
4.07s 2 1010.07
4.07s 3 1020.72
4.07s 4 1009.25
4.07s 5 1011.3
4.07s 6 430.899
4.07s 7 581.632
4.07s 8 360.448
4.07s 9 1.2288
4.07s 10 433.357
4.07s 11 0.8192
4.07s 12 1.2288
4.07s 13 1.2288
4.07s 14 403.046
4.07s 15 1.2288
4.07s 16 450.97
4.07s 17 452.608
4.07s 18 1.2288
4.07s 19 624.23
4.08s 0 894.157
4.08s 1 894.157
4.08s 2 892.109
4.08s 3 899.891
4.08s 4 895.386
4.08s 5 897.843
4.08s 6 508.723
4.08s 7 478.413
4.08s 8 376.422
4.08s 9 1.2288
4.08s 10 449.331
4.08s 11 1.2288
4.08s 12 1.2288
4.08s 13 1.2288
4.08s 14 566.477
4.08s 15 1.2288
4.08s 16 445.645
4.08s 17 375.603
4.08s 18 1.2288
4.08s 19 525.926
4.09s 0 906.035
4.09s 1 903.578
4.09s 2 902.349
4.09s 3 902.758
4.09s 4 903.578
4.09s 5 908.083
4.09s 6 390.349
4.09s 7 512
4.09s 8 374.374
4.09s 9 0.8192
4.09s 10 471.45
4.09s 11 1.2288
4.09s 12 1.2288
4.09s 13 1.2288
4.09s 14 588.186
4.09s 15 0
4.09s 16 425.165
4.09s 17 472.678
4.09s 18 1.2288
4.09s 19 424.346
4.1s 0 1007.62
4.1s 1 1012.53
4.1s 2 1011.3
4.1s 3 1014.58
4.1s 4 1008.84
4.1s 5 1015.81
4.1s 6 437.862
4.1s 7 510.771
4.1s 8 393.626
4.1s 9 1.2288
4.1s 10 512
4.1s 11 1.2288
4.1s 12 1.2288
4.1s 13 1.2288
4.1s 14 632.832
4.1s 15 1.2288
4.1s 16 366.182
4.1s 17 502.579
4.1s 18 0.8192
4.1s 19 434.176
4.11s 0 899.891
4.11s 1 897.843
4.11s 2 899.072
4.11s 3 896.614
4.11s 4 899.072
4.11s 5 904.806
4.11s 6 503.808
4.11s 7 464.486
4.11s 8 421.888
4.11s 9 1.2288
4.11s 10 410.419
4.11s 11 1.2288
4.11s 12 1.2288
4.11s 13 1.2288
4.11s 14 438.682
4.11s 15 1.2288
4.11s 16 479.642
4.11s 17 494.797
4.11s 18 1.2288
4.11s 19 509.542
4.12s 0 896.614
4.12s 1 897.843
4.12s 2 895.386
4.12s 3 896.614
4.12s 4 897.434
4.12s 5 905.626
4.12s 6 414.925
4.12s 7 471.45
4.12s 8 360.038
4.12s 9 1.2288
4.12s 10 508.314
4.12s 11 1.2288
4.12s 12 0.8192
4.12s 13 0.8192
4.12s 14 421.888
4.12s 15 1.2288
4.12s 16 482.918
4.12s 17 551.322
4.12s 18 1.2288
4.12s 19 457.933
4.13s 0 1012.53
4.13s 1 1012.12
4.13s 2 1010.07
4.13s 3 1008.84
4.13s 4 1009.25
4.13s 5 1013.76
4.13s 6 391.168
4.13s 7 517.734
4.13s 8 403.046
4.13s 9 1.2288
4.13s 10 429.67
4.13s 11 0.8192
4.13s 12 1.2288
4.13s 13 1.2288
4.13s 14 492.339
4.13s 15 0.8192
4.13s 16 439.091
4.13s 17 532.89
4.13s 18 1.2288
4.13s 19 565.248
4.14s 0 897.843
4.14s 1 901.53
4.14s 2 901.12
4.14s 3 897.843
4.14s 4 898.662
4.14s 5 899.891
4.14s 6 350.208
4.14s 7 443.597
4.14s 8 476.365
4.14s 9 1.2288
4.14s 10 485.376
4.14s 11 1.2288
4.14s 12 1.2288
4.14s 13 1.2288
4.14s 14 467.763
4.14s 15 1.2288
4.14s 16 398.541
4.14s 17 574.669
4.14s 18 1.2288
4.14s 19 533.709
4.15s 0 899.891
4.15s 1 905.626
4.15s 2 899.072
4.15s 3 901.12
4.15s 4 900.301
4.15s 5 897.843
4.15s 6 364.544
4.15s 7 402.227
4.15s 8 544.358
4.15s 9 0.8192
4.15s 10 471.45
4.15s 11 1.2288
4.15s 12 1.2288
4.15s 13 1.2288
4.15s 14 433.357
4.15s 15 1.2288
4.15s 16 407.552
4.15s 17 529.203
4.15s 18 1.2288
4.15s 19 518.144
4.16s 0 1011.3
4.16s 1 1013.76
4.16s 2 1007.62
4.16s 3 1008.03
4.16s 4 1010.07
4.16s 5 1011.3
4.16s 6 364.954
4.16s 7 498.074
4.16s 8 634.88
4.16s 9 1.2288
4.16s 10 440.32
4.16s 11 1.2288
4.16s 12 1.2288
4.16s 13 1.2288
4.16s 14 415.744
4.16s 15 1.2288
4.16s 16 378.88
4.16s 17 575.898
4.16s 18 0.8192
4.16s 19 457.523
4.17s 0 897.843
4.17s 1 903.578
4.17s 2 900.301
4.17s 3 899.891
4.17s 4 897.843
4.17s 5 899.072
4.17s 6 430.899
4.17s 7 425.165
4.17s 8 457.523
4.17s 9 1.2288
4.17s 10 478.413
4.17s 11 1.2288
4.17s 12 1.2288
4.17s 13 1.2288
4.17s 14 450.56
4.17s 15 1.2288
4.17s 16 407.962
4.17s 17 611.533
4.17s 18 1.2288
4.17s 19 466.534
4.18s 0 904.806
4.18s 1 906.854
4.18s 2 899.891
4.18s 3 900.301
4.18s 4 898.662
4.18s 5 899.891
4.18s 6 457.523
4.18s 7 459.981
4.18s 8 420.25
4.18s 9 1.2288
4.18s 10 397.312
4.18s 11 1.2288
4.18s 12 0.8192
4.18s 13 0.8192
4.18s 14 400.998
4.18s 15 1.2288
4.18s 16 525.926
4.18s 17 548.864
4.18s 18 1.2288
4.18s 19 458.752
4.19s 0 1015.81
4.19s 1 1046.12
4.19s 2 1013.76
4.19s 3 1010.07
4.19s 4 1013.76
4.19s 5 1011.3
4.19s 6 423.117
4.19s 7 421.478
4.19s 8 655.77
4.19s 9 1.2288
4.19s 10 435.405
4.19s 11 0.8192
4.19s 12 1.2288
4.19s 13 1.2288
4.19s 14 479.642
4.19s 15 0.8192
4.19s 16 499.302
4.19s 17 437.862
4.19s 18 1.2288
4.19s 19 411.238
4.2s 0 901.53
4.2s 1 873.267
4.2s 2 902.349
4.2s 3 901.12
4.2s 4 904.806
4.2s 5 899.072
4.2s 6 468.992
4.2s 7 426.394
4.2s 8 531.661
4.2s 9 1.2288
4.2s 10 311.706
4.2s 11 1.2288
4.2s 12 1.2288
4.2s 13 1.2288
4.2s 14 403.046
4.2s 15 1.2288
4.2s 16 544.358
4.2s 17 465.715
4.2s 18 1.2288
4.2s 19 565.658
4.21s 0 898.662
4.21s 1 902.758
4.21s 2 906.854
4.21s 3 904.806
4.21s 4 898.662
4.21s 5 899.891
4.21s 6 463.258
4.21s 7 443.597
4.21s 8 558.285
4.21s 9 0.8192
4.21s 10 380.109
4.21s 11 1.2288
4.21s 12 1.2288
4.21s 13 1.2288
4.21s 14 268.698
4.21s 15 1.2288
4.21s 16 616.038
4.21s 17 416.154
4.21s 18 1.2288
4.21s 19 514.048
4.22s 0 1011.3
4.22s 1 1013.35
4.22s 2 1013.76
4.22s 3 1014.58
4.22s 4 1012.53
4.22s 5 1010.07
4.22s 6 430.899
4.22s 7 461.21
4.22s 8 632.832
4.22s 9 1.2288
4.22s 10 489.882
4.22s 11 1.2288
4.22s 12 1.2288
4.22s 13 1.2288
4.22s 14 476.365
4.22s 15 1.2288
4.22s 16 466.944
4.22s 17 392.397
4.22s 18 0.8192
4.22s 19 444.826
4.23s 0 899.072
4.23s 1 900.301
4.23s 2 899.072
4.23s 3 901.53
4.23s 4 899.072
4.23s 5 900.301
4.23s 6 485.376
4.23s 7 515.277
4.23s 8 523.469
4.23s 9 1.2288
4.23s 10 432.128
4.23s 11 1.2288
4.23s 12 1.2288
4.23s 13 0.8192
4.23s 14 399.36
4.23s 15 1.2288
4.23s 16 587.366
4.23s 17 409.19
4.23s 18 1.2288
4.23s 19 377.651
4.24s 0 903.578
4.24s 1 898.662
4.24s 2 898.662
4.24s 3 901.12
4.24s 4 902.349
4.24s 5 899.891
4.24s 6 477.594
4.24s 7 494.797
4.24s 8 505.037
4.24s 9 1.2288
4.24s 10 463.258
4.24s 11 1.2288
4.24s 12 0.8192
4.24s 13 0
4.24s 14 411.238
4.24s 15 1.2288
4.24s 16 583.68
4.24s 17 332.186
4.24s 18 1.2288
4.24s 19 420.659
4.25s 0 1011.3
4.25s 1 1011.3
4.25s 2 1010.07
4.25s 3 1012.53
4.25s 4 1014.58
4.25s 5 1011.3
4.25s 6 589.414
4.25s 7 481.69
4.25s 8 520.192
4.25s 9 1.2288
4.25s 10 549.274
4.25s 11 0.8192
4.25s 12 1.2288
4.25s 13 1.2288
4.25s 14 407.962
4.25s 15 0.8192
4.25s 16 442.778
4.25s 17 281.805
4.25s 18 1.2288
4.25s 19 478.413
4.26s 0 901.12
4.26s 1 902.349
4.26s 2 901.53
4.26s 3 902.349
4.26s 4 900.301
4.26s 5 901.53
4.26s 6 521.421
4.26s 7 484.147
4.26s 8 344.064
4.26s 9 1.2288
4.26s 10 478.413
4.26s 11 1.2288
4.26s 12 1.2288
4.26s 13 1.2288
4.26s 14 412.467
4.26s 15 1.2288
4.26s 16 464.486
4.26s 17 471.45
4.26s 18 1.2288
4.26s 19 552.55
4.27s 0 901.12
4.27s 1 901.53
4.27s 2 902.349
4.27s 3 902.349
4.27s 4 901.12
4.27s 5 901.12
4.27s 6 527.155
4.27s 7 514.458
4.27s 8 354.304
4.27s 9 0.8192
4.27s 10 441.139
4.27s 11 1.2288
4.27s 12 1.2288
4.27s 13 1.2288
4.27s 14 386.662
4.27s 15 1.2288
4.27s 16 530.432
4.27s 17 425.984
4.27s 18 1.2288
4.27s 19 518.963
4.28s 0 1012.53
4.28s 1 1011.3
4.28s 2 1011.3
4.28s 3 1010.07
4.28s 4 1012.53
4.28s 5 1012.53
4.28s 6 586.957
4.28s 7 524.698
4.28s 8 402.227
4.28s 9 1.2288
4.28s 10 374.374
4.28s 11 1.2288
4.28s 12 1.2288
4.28s 13 1.2288
4.28s 14 507.494
4.28s 15 1.2288
4.28s 16 373.965
4.28s 17 462.438
4.28s 18 0.8192
4.28s 19 532.89
4.29s 0 901.12
4.29s 1 902.349
4.29s 2 901.12
4.29s 3 902.349
4.29s 4 901.12
4.29s 5 899.891
4.29s 6 546.816
4.29s 7 522.65
4.29s 8 458.342
4.29s 9 1.2288
4.29s 10 380.928
4.29s 11 1.2288
4.29s 12 0.8192
4.29s 13 1.2288
4.29s 14 546.816
4.29s 15 1.2288
4.29s 16 414.925
4.29s 17 442.368
4.29s 18 1.2288
4.29s 19 420.25
4.3s 0 897.843
4.3s 1 896.614
4.3s 2 899.072
4.3s 3 899.072
4.3s 4 897.843
4.3s 5 896.614
4.3s 6 530.842
4.3s 7 482.918
4.3s 8 566.477
4.3s 9 1.2288
4.3s 10 354.714
4.3s 11 0.8192
4.3s 12 1.2288
4.3s 13 0.8192
4.3s 14 462.029
4.3s 15 1.2288
4.3s 16 489.882
4.3s 17 442.368
4.3s 18 1.2288
4.3s 19 332.595
4.31s 0 1010.07
4.31s 1 1012.12
4.31s 2 1015.81
4.31s 3 1012.12
4.31s 4 1010.07
4.31s 5 1010.07
4.31s 6 438.682
4.31s 7 427.622
4.31s 8 599.245
4.31s 9 1.2288
4.31s 10 356.762
4.31s 11 1.2288
4.31s 12 1.2288
4.31s 13 1.2288
4.31s 14 404.275
4.31s 15 0.8192
4.31s 16 535.347
4.31s 17 489.062
4.31s 18 1.2288
4.31s 19 510.771
4.32s 0 896.614
4.32s 1 895.795
4.32s 2 897.843
4.32s 3 894.566
4.32s 4 897.843
4.32s 5 896.614
4.32s 6 454.246
4.32s 7 507.085
4.32s 8 486.195
4.32s 9 0
4.32s 10 466.534
4.32s 11 1.2288
4.32s 12 1.2288
4.32s 13 1.2288
4.32s 14 402.227
4.32s 15 1.2288
4.32s 16 482.918
4.32s 17 488.653
4.32s 18 1.2288
4.32s 19 442.778
4.33s 0 900.301
4.33s 1 901.12
4.33s 2 901.12
4.33s 3 897.843
4.33s 4 899.891
4.33s 5 897.843
4.33s 6 433.357
4.33s 7 407.962
4.33s 8 498.074
4.33s 9 1.2288
4.33s 10 494.797
4.33s 11 1.2288
4.33s 12 1.2288
4.33s 13 1.2288
4.33s 14 376.422
4.33s 15 1.2288
4.33s 16 446.054
4.33s 17 475.136
4.33s 18 1.2288
4.33s 19 548.864
4.34s 0 1011.3
4.34s 1 1014.58
4.34s 2 1021.54
4.34s 3 1010.07
4.34s 4 1010.07
4.34s 5 1012.53
4.34s 6 375.194
4.34s 7 414.515
4.34s 8 544.768
4.34s 9 0.8192
4.34s 10 520.192
4.34s 11 1.2288
4.34s 12 1.2288
4.34s 13 1.2288
4.34s 14 518.963
4.34s 15 1.2288
4.34s 16 472.678
4.34s 17 472.678
4.34s 18 0.8192
4.34s 19 421.888
4.35s 0 897.434
4.35s 1 906.035
4.35s 2 904.806
4.35s 3 899.891
4.35s 4 899.072
4.35s 5 899.891
4.35s 6 484.147
4.35s 7 462.438
4.35s 8 513.229
4.35s 9 1.2288
4.35s 10 537.395
4.35s 11 1.2288
4.35s 12 0.8192
4.35s 13 1.2288
4.35s 14 510.771
4.35s 15 1.2288
4.35s 16 363.725
4.35s 17 456.294
4.35s 18 1.2288
4.35s 19 394.854
4.36s 0 894.566
4.36s 1 899.891
4.36s 2 902.349
4.36s 3 895.386
4.36s 4 899.072
4.36s 5 895.386
4.36s 6 377.651
4.36s 7 506.266
4.36s 8 540.672
4.36s 9 1.2288
4.36s 10 509.952
4.36s 11 0.8192
4.36s 12 1.2288
4.36s 13 0.8192
4.36s 14 485.376
4.36s 15 1.2288
4.36s 16 366.182
4.36s 17 407.962
4.36s 18 1.2288
4.36s 19 487.834
4.37s 0 1013.35
4.37s 1 1020.72
4.37s 2 1014.99
4.37s 3 1011.3
4.37s 4 1018.27
4.37s 5 1013.76
4.37s 6 374.374
4.37s 7 509.542
4.37s 8 406.733
4.37s 9 1.2288
4.37s 10 495.616
4.37s 11 0
4.37s 12 1.2288
4.37s 13 1.2288
4.37s 14 538.624
4.37s 15 0.8192
4.37s 16 439.91
4.37s 17 394.854
4.37s 18 1.2288
4.37s 19 589.414
4.38s 0 899.072
4.38s 1 906.035
4.38s 2 902.349
4.38s 3 896.614
4.38s 4 901.12
4.38s 5 896.614
4.38s 6 479.642
4.38s 7 387.072
4.38s 8 348.57
4.38s 9 1.2288
4.38s 10 362.496
4.38s 11 1.2288
4.38s 12 1.2288
4.38s 13 1.2288
4.38s 14 528.384
4.38s 15 1.2288
4.38s 16 528.384
4.38s 17 391.578
4.38s 18 1.2288
4.38s 19 711.475
4.39s 0 895.386
4.39s 1 904.397
4.39s 2 905.626
4.39s 3 896.614
4.39s 4 899.891
4.39s 5 896.614
4.39s 6 530.432
4.39s 7 358.81
4.39s 8 364.954
4.39s 9 0.8192
4.39s 10 491.11
4.39s 11 1.2288
4.39s 12 1.2288
4.39s 13 1.2288
4.39s 14 437.862
4.39s 15 1.2288
4.39s 16 489.882
4.39s 17 389.12
4.39s 18 0
4.39s 19 590.643
4.4s 0 1012.53
4.4s 1 1013.76
4.4s 2 1017.04
4.4s 3 1010.07
4.4s 4 1016.22
4.4s 5 1010.07
4.4s 6 453.018
4.4s 7 544.358
4.4s 8 398.541
4.4s 9 1.2288
4.4s 10 538.624
4.4s 11 1.2288
4.4s 12 1.2288
4.4s 13 1.2288
4.4s 14 369.459
4.4s 15 1.2288
4.4s 16 545.587
4.4s 17 412.467
4.4s 18 1.2288
4.4s 19 510.771
4.41s 0 905.626
4.41s 1 908.083
4.41s 2 904.806
4.41s 3 899.072
4.41s 4 898.662
4.41s 5 899.891
4.41s 6 323.174
4.41s 7 558.694
4.41s 8 301.056
4.41s 9 1.2288
4.41s 10 537.805
4.41s 11 1.2288
4.41s 12 0.8192
4.41s 13 1.2288
4.41s 14 477.184
4.41s 15 1.2288
4.41s 16 535.347
4.41s 17 541.082
4.41s 18 0.8192
4.41s 19 453.018
4.42s 0 900.301
4.42s 1 897.843
4.42s 2 906.035
4.42s 3 897.843
4.42s 4 901.53
4.42s 5 901.53
4.42s 6 334.643
4.42s 7 456.294
4.42s 8 458.752
4.42s 9 1.2288
4.42s 10 607.027
4.42s 11 1.2288
4.42s 12 1.2288
4.42s 13 0.8192
4.42s 14 416.973
4.42s 15 0.8192
4.42s 16 456.294
4.42s 17 553.779
4.42s 18 1.2288
4.42s 19 396.083
4.43s 0 1010.07
4.43s 1 1008.84
4.43s 2 1017.04
